frame_id,point_id,x0,y0,x1,y1,dx,dy,magnitude,angle
175,1,2250.0,679.0,2250.0,679.0,0.0,0.0,0.0,0.0
175,2,2248.0,719.0,2248.0044,718.9982,0.0043945312,-0.0017700195,0.0047376021411926345,-0.38289872
176,0,2206.0,710.0,2191.87,709.76086,-14.129883,-0.23913574,14.1319062478554,-3.1246703
176,1,2250.0,679.0,2256.5547,683.7543,6.5546875,4.7542725,8.097347396245572,0.62752056
176,2,2248.0,719.0,2234.9421,719.5211,-13.057861,0.52111816,13.068255683351863,3.1017056
177,0,2194.0,710.0,2194.0,710.0,0.0,0.0,0.0,0.0
177,1,2235.0,720.0,2235.0,720.0,0.0,0.0,0.0,0.0
177,2,2233.0,679.0,2233.0,679.0,0.0,0.0,0.0,0.0
177,3,2180.0,672.0,2180.0,672.0,0.0,0.0,0.0,0.0
178,0,2194.0,710.0,2183.984,709.42786,-10.016113,-0.57214355,10.032441054399627,-3.0845323
178,1,2235.0,720.0,2223.432,720.5197,-11.568115,0.51971436,11.579783810031138,3.0966964
178,2,2233.0,679.0,2240.3994,681.7623,7.399414,2.762329,7.898214388940189,0.3572946
178,3,2180.0,672.0,2168.3232,672.1974,-11.676758,0.1973877,11.678426046092023,3.12469
179,0,2184.0,725.0,2184.058,725.21344,0.05810547,0.21343994,0.2212077170583356,1.3050041
179,1,2224.0,720.0,2224.148,719.93304,0.14794922,-0.06695557,0.1623946403103166,-0.4249789
179,2,2229.0,679.0,2228.9424,679.11536,-0.057617188,0.115356445,0.1289451424852676,2.0340207
179,3,2168.0,673.0,2167.7961,672.7369,-0.20385742,-0.26312256,0.3328533149819048,-2.2299578
180,0,2185.0,725.0,2174.6797,725.4187,-10.3203125,0.41870117,10.328802484750385,3.1010444
180,1,2233.0,676.0,2245.4775,680.58075,12.477539,4.5807495,13.291811281587057,0.351844
180,2,2169.0,672.0,2157.311,672.86475,-11.688965,0.8647461,11.72090802476836,3.0677476
181,0,2174.0,726.0,2174.0,726.0,0.0,0.0,0.0,0.0
181,1,2222.0,677.0,2222.0,677.0,0.0,0.0,0.0,0.0
181,2,2156.0,679.0,2156.0,679.0,0.0,0.0,0.0,0.0
182,0,2174.0,726.0,2165.2966,726.9403,-8.703369,0.9403076,8.754016952972183,3.0339706
182,1,2220.0,678.0,2232.4277,681.2454,12.427734,3.2454224,12.844506530483866,0.25543886
182,2,2156.0,679.0,2153.9802,681.8548,-2.0197754,2.8547974,3.4970502732977615,2.1865396
183,0,2165.0,728.0,2165.0,728.0,0.0,0.0,0.0,0.0
183,1,2213.0,678.0,2213.0,678.0,0.0,0.0,0.0,0.0
183,2,2147.0,675.0,2147.0,675.0,0.0,0.0,0.0,0.0
184,0,2165.0,728.0,2155.9192,728.2712,-9.080811,0.2711792,9.084858741132146,3.1117387
184,1,2214.0,678.0,2204.2302,678.52313,-9.769775,0.5231323,9.783771185586076,3.0880978
184,2,2212.0,747.0,2201.685,747.22186,-10.314941,0.2218628,10.31732713997548,3.1200871
184,3,2147.0,675.0,2138.5054,675.92395,-8.494629,0.9239502,8.544729616454582,3.0332499
185,0,2157.0,728.0,2157.0,728.0,0.0,0.0,0.0,0.0
185,1,2203.0,678.0,2203.0,678.0,0.0,0.0,0.0,0.0
185,2,2203.0,744.0,2203.0,744.0,0.0,0.0,0.0,0.0
185,3,2139.0,675.0,2139.0,675.0,0.0,0.0,0.0,0.0
186,0,2157.0,728.0,2151.828,735.07684,-5.172119,7.0768433,8.76541653064779,2.201929
186,1,2203.0,678.0,2194.2507,678.4484,-8.749268,0.4484253,8.76075158859121,3.0903845
186,2,2139.0,675.0,2130.4792,675.4453,-8.520752,0.4453125,8.532380504252009,3.089378
187,0,2154.0,746.0,2154.0,746.0,0.0,0.0,0.0,0.0
187,1,2158.0,703.0,2157.8713,702.8021,-0.12866211,-0.19787598,0.23602720285888132,-2.1473234
187,2,2194.0,679.0,2194.0,679.0,0.0,0.0,0.0,0.0
188,0,2154.0,746.0,2154.1128,752.5362,0.11279297,6.536194,6.537166990978497,1.5535414
188,1,2194.0,679.0,2184.9893,678.7165,-9.010742,-0.2835083,9.015201147295835,-3.1101396
188,2,2158.0,703.0,2149.7495,703.19385,-8.250488,0.19384766,8.25276522099576,3.1181016
189,0,2141.0,728.0,2141.0,728.0,0.0,0.0,0.0,0.0
189,1,2186.0,747.0,2186.0,747.0,0.0,0.0,0.0,0.0
189,2,2185.0,678.0,2185.0,678.0,0.0,0.0,0.0,0.0
189,3,2119.0,676.0,2118.8792,675.966,-0.12084961,-0.033996582,0.12554041451221037,-2.8673668
190,0,2141.0,728.0,2133.5789,728.2342,-7.4211426,0.2341919,7.424836901126105,3.1100457
190,1,2186.0,747.0,2176.6963,746.4196,-9.303711,-0.5803833,9.321796070735664,-3.0792916
190,2,2185.0,678.0,2176.7083,678.00745,-8.291748,0.007446289,8.291751390392513,3.1406946
190,3,2120.0,676.0,2109.1965,684.33624,-10.803467,8.336243,13.645799235687777,2.4843936
191,0,2133.0,729.0,2133.0,729.0,0.0,0.0,0.0,0.0
191,1,2181.0,747.0,2181.0,747.0,0.0,0.0,0.0,0.0
191,2,2185.0,684.0,2185.0,684.0,0.0,0.0,0.0,0.0
191,3,2111.0,686.0,2111.0,686.0,0.0,0.0,0.0,0.0
192,0,2133.0,729.0,2125.5417,729.38306,-7.458252,0.38305664,7.468082390160126,3.0902777
192,1,2181.0,747.0,2172.1821,746.2014,-8.817871,-0.798584,8.853958832414575,-3.0512748
192,2,2181.0,680.0,2172.5796,680.0442,-8.42041,0.044189453,8.42052610632172,3.136345
192,3,2111.0,686.0,2110.3677,689.49207,-0.6323242,3.4920654,3.5488526149780215,1.7499299
193,0,2126.0,730.0,2126.0,730.0,0.0,0.0,0.0,0.0
193,1,2172.0,746.0,2172.0005,745.9991,0.00048828125,-0.00091552734,0.00103759765625,-1.080839
193,2,2177.0,684.0,2177.0,684.0,0.0,0.0,0.0,0.0
193,3,2110.0,689.0,2110.0,689.0,0.0,0.0,0.0,0.0
194,0,2126.0,730.0,2119.0747,730.6509,-6.925293,0.6508789,6.955812393503679,3.047882
194,1,2172.0,746.0,2163.5186,745.6155,-8.481445,-0.38452148,8.490157322504347,-3.0962868
194,2,2177.0,684.0,2169.2234,684.4108,-7.7766113,0.41082764,7.787455495591226,3.088813
194,3,2110.0,689.0,2109.5173,697.8057,-0.48266602,8.805725,8.818943302807456,1.6255543
195,0,2121.0,729.0,2121.0,729.0,0.0,0.0,0.0,0.0
195,1,2164.0,746.0,2164.0,746.0,0.0,0.0,0.0,0.0
195,2,2165.0,681.0,2164.9976,680.95935,-0.0024414062,-0.040649414,0.040722663568363404,-1.6307843
195,3,2101.0,682.0,2101.0,682.0,0.0,0.0,0.0,0.0
196,0,2121.0,729.0,2113.7776,729.4458,-7.222412,0.44580078,7.236157475774677,3.0799463
196,1,2164.0,746.0,2156.1948,745.9883,-7.805176,-0.01171875,7.8051845785550205,-3.1400912
196,2,2165.0,681.0,2157.2542,681.1825,-7.7458496,0.18249512,7.7479991377679,3.1180367
196,3,2101.0,682.0,2093.8972,682.513,-7.102783,0.5130005,7.121284907344421,3.0694926
197,0,2114.0,730.0,2114.0,730.0,0.0,0.0,0.0,0.0
197,1,2156.0,746.0,2156.0,746.0,0.0,0.0,0.0,0.0
197,2,2158.0,681.0,2157.9995,681.0065,-0.00048828125,0.0064697266,0.006488126106405426,1.6461252
197,3,2092.0,679.0,2092.0,679.0,0.0,0.0,0.0,0.0
198,0,2114.0,730.0,2106.2043,730.8145,-7.7956543,0.81451416,7.838090279748039,3.0374873
198,1,2156.0,746.0,2148.6116,746.12476,-7.3884277,0.12475586,7.389480929708804,3.124709
198,2,2158.0,681.0,2150.4946,681.49396,-7.505371,0.49395752,7.521608158233154,3.0758736
198,3,2092.0,679.0,2084.8965,679.6389,-7.1035156,0.638916,7.132190961383554,3.0518904
199,0,2106.0,730.0,2105.9802,730.0185,-0.01977539,0.018493652,0.02707547324393108,2.389675
199,1,2149.0,746.0,2149.0,746.0,0.0,0.0,0.0,0.0
199,2,2151.0,682.0,2151.0,682.0,0.0,0.0,0.0,0.0
199,3,2085.0,680.0,2085.0,680.0,0.0,0.0,0.0,0.0
200,0,2106.0,730.0,2099.5325,730.0074,-6.4675293,0.007385254,6.467533513474182,3.1404507
200,1,2149.0,746.0,2142.2737,746.58325,-6.7263184,0.58325195,6.751558450645993,3.055097
200,2,2151.0,682.0,2144.152,681.9902,-6.8479004,-0.00982666,6.847907441194854,-3.1401577
200,3,2085.0,680.0,2078.8599,679.6954,-6.1401367,-0.30462646,6.1476886882815736,-3.092021
201,0,2142.0,746.0,2142.0,746.0,0.0,0.0,0.0,0.0
201,1,2100.0,730.0,2100.0,730.0,0.0,0.0,0.0,0.0
201,2,2144.0,681.0,2144.0,681.0,0.0,0.0,0.0,0.0
201,3,2081.0,682.0,2081.0,682.0,0.0,0.0,0.0,0.0
202,0,2142.0,746.0,2136.0554,746.58545,-5.94458,0.5854492,5.973339358597971,3.0434246
202,1,2100.0,730.0,2093.8064,729.2479,-6.1936035,-0.7520752,6.239097820051125,-3.0207565
202,2,2144.0,681.0,2137.2195,680.73883,-6.7805176,-0.26116943,6.785545527096978,-3.103094
202,3,2079.0,679.0,2072.8157,678.2672,-6.184326,-0.7327881,6.227589307190226,-3.0236514
203,0,2136.0,747.0,2136.0,747.0,0.0,0.0,0.0,0.0
203,1,2094.0,729.0,2094.0,729.0,0.0,0.0,0.0,0.0
203,2,2128.0,683.0,2128.0,683.0,0.0,0.0,0.0,0.0
203,3,2073.0,678.0,2073.0,678.0,0.0,0.0,0.0,0.0
204,0,2136.0,747.0,2136.0,747.0,0.0,0.0,0.0,0.0
204,1,2094.0,729.0,2093.9988,729.00024,-0.0012207031,0.00024414062,0.0012448778109357384,2.9441972
204,2,2128.0,683.0,2128.0,683.0,0.0,0.0,0.0,0.0
204,3,2073.0,678.0,2073.0,678.0,0.0,0.0,0.0,0.0
205,0,2136.0,747.0,2130.484,747.57855,-5.5161133,0.57855225,5.546370744283397,3.0370908
205,1,2094.0,729.0,2087.988,727.4369,-6.011963,-1.5631104,6.211844474020092,-2.8872247
205,2,2128.0,683.0,2122.2231,682.4073,-5.7768555,-0.5927124,5.807182371746119,-3.0393493
205,3,2073.0,678.0,2066.6995,676.5116,-6.300537,-1.4884033,6.473956464985593,-2.9096112
206,0,2086.0,729.0,2086.0,729.0,0.0,0.0,0.0,0.0
206,1,2130.0,748.0,2130.0,748.0,0.0,0.0,0.0,0.0
206,2,2122.0,682.0,2122.0,682.0,0.0,0.0,0.0,0.0
206,3,2066.0,686.0,2066.0,686.0,0.0,0.0,0.0,0.0
207,0,2086.0,729.0,2080.6228,726.8238,-5.3771973,-2.1762085,5.800873542141356,-2.7570322
207,1,2130.0,748.0,2124.4197,748.81586,-5.5803223,0.81585693,5.639647074447401,2.9964187
207,2,2122.0,682.0,2117.012,681.16907,-4.988037,-0.8309326,5.056773993249863,-2.9765234
207,3,2066.0,686.0,2065.0251,684.85376,-0.9748535,-1.1462402,1.5047278995972917,-2.2755685
208,0,2080.0,726.0,2080.0,726.0,0.0,0.0,0.0,0.0
208,1,2120.0,747.0,2120.0154,747.0384,0.015380859,0.038391113,0.041357567797046475,1.1897418
208,2,2118.0,679.0,2118.0,679.0,0.0,0.0,0.0,0.0
208,3,2064.0,680.0,2064.0,680.0,0.0,0.0,0.0,0.0
209,0,2080.0,726.0,2076.0764,723.12286,-3.923584,-2.8771362,4.865431550347814,-2.5088701
209,1,2122.0,749.0,2116.8286,749.0834,-5.1713867,0.08337402,5.172058760556385,3.1254718
209,2,2118.0,679.0,2114.2305,677.128,-3.7695312,-1.8720093,4.208774712334652,-2.680656
209,3,2064.0,680.0,2061.3577,676.9933,-2.642334,-3.0067139,4.002781178645752,-2.291781
210,0,2116.0,747.0,2116.0,747.0,0.0,0.0,0.0,0.0
210,1,2078.0,723.0,2078.0,723.0,0.0,0.0,0.0,0.0
210,2,2116.0,680.0,2116.0,680.0,0.0,0.0,0.0,0.0
210,3,2063.0,677.0,2063.0,677.0,0.0,0.0,0.0,0.0
211,0,2116.0,747.0,2112.4846,745.34937,-3.5153809,-1.6506348,3.883619151764242,-2.7026033
211,1,2078.0,723.0,2075.8167,718.6283,-2.1833496,-4.371704,4.886595161088787,-2.0339859
211,2,2116.0,680.0,2114.3447,676.20605,-1.6552734,-3.7939453,4.139317720003357,-1.9821936
211,3,2063.0,677.0,2061.6355,672.0455,-1.364502,-4.954529,5.138990299199576,-1.839539
212,0,2075.0,719.0,2075.0,719.0,0.0,0.0,0.0,0.0
212,1,2112.0,744.0,2112.0,744.0,0.0,0.0,0.0,0.0
212,2,2114.0,676.0,2114.0,676.0,0.0,0.0,0.0,0.0
212,3,2060.0,671.0,2060.0,671.0,0.0,0.0,0.0,0.0
213,0,2075.0,719.0,2074.0564,713.328,-0.9436035,-5.671997,5.749951161560717,-1.7356484
213,1,2114.0,676.0,2114.1377,671.703,0.13769531,-4.296997,4.299202696007561,-1.5387627
213,2,2120.0,740.0,2116.7808,738.56903,-3.2192383,-1.4309692,3.522948775155931,-2.7233174
213,3,2060.0,671.0,2060.2803,664.68164,0.28027344,-6.3183594,6.324572585670786,-1.5264668
214,0,2075.0,713.0,2075.0,713.0,0.0,0.0,0.0,0.0
214,1,2114.0,672.0,2114.0,672.0,0.0,0.0,0.0,0.0
214,2,2112.0,735.0,2112.0,735.0,0.0,0.0,0.0,0.0
214,3,2060.0,664.0,2060.0,664.0,0.0,0.0,0.0,0.0
215,0,2075.0,713.0,2074.295,707.8695,-0.7050781,-5.130493,5.178715600305307,-1.7073697
215,1,2114.0,672.0,2114.5928,668.8686,0.59277344,-3.1314087,3.1870206684017863,-1.3837107
215,2,2118.0,733.0,2114.9575,731.4776,-3.0424805,-1.5223999,3.4021153515690026,-2.6776402
215,3,2060.0,664.0,2060.974,658.281,0.9741211,-5.718994,5.80136241634599,-1.4020846
216,0,2075.0,709.0,2075.0,709.0,0.0,0.0,0.0,0.0
216,1,2115.0,668.0,2115.0034,667.9945,0.0034179688,-0.005493164,0.0064697265625,-1.014197
216,2,2062.0,659.0,2062.0,659.0,0.0,0.0,0.0,0.0
217,0,2075.0,709.0,2071.9272,706.21857,-3.072754,-2.781433,4.144657608123036,-2.4059162
217,1,2115.0,668.0,2113.6924,667.6997,-1.3076172,-0.30029297,1.3416551628962259,-2.9158576
217,2,2062.0,659.0,2061.3562,655.7451,-0.6437988,-3.2548828,3.317941990783298,-1.7660706
218,0,2070.0,704.0,2070.0,704.0,0.0,0.0,0.0,0.0
218,1,2113.0,667.0,2113.0,667.0,0.0,0.0,0.0,0.0
218,2,2060.0,655.0,2060.0,655.0,0.0,0.0,0.0,0.0
219,0,2070.0,704.0,2059.5159,707.233,-10.484131,3.2329712,10.971285366854785,2.8424766
219,1,2113.0,667.0,2106.4238,672.80927,-6.576172,5.809265,8.774599589624414,2.4180355
219,2,2060.0,655.0,2055.3142,656.39136,-4.685791,1.3913574,4.88799682053074,2.8529537
220,0,2058.0,707.0,2058.0,707.02924,0.0,0.02923584,0.02923583984375,1.5707964
220,1,2085.0,669.0,2084.9941,668.94385,-0.005859375,-0.056152344,0.05645722260268202,-1.6747679
220,2,2112.0,725.0,2111.9678,725.02606,-0.032226562,0.026062012,0.041446106999266756,2.461562
221,0,2058.0,707.0,2042.3187,717.2327,-15.681274,10.232727,18.72461134830097,2.5634308
221,1,2084.0,667.0,2070.0156,678.3842,-13.984375,11.384216,18.032280086042277,2.458333
222,0,2041.0,719.0,2041.0,719.0,0.0,0.0,0.0,0.0
222,1,2076.0,679.0,2076.0,679.0,0.0,0.0,0.0,0.0
223,0,2041.0,719.0,2022.0833,736.28217,-18.916748,17.282166,25.62257992442326,2.4013195
223,1,2076.0,679.0,2054.5747,697.8407,-21.425293,18.840698,28.53094966961204,2.4202945
224,0,2022.0,742.0,2022.0,742.0,0.0,0.0,0.0,0.0
224,1,2049.0,701.0,2049.0,701.0,0.0,0.0,0.0,0.0
225,0,2022.0,742.0,2004.2269,759.7054,-17.773071,17.705383,25.087101484102966,2.3581023
225,1,2049.0,701.0,2023.4401,727.124,-25.559937,26.124023,36.54825516553702,2.3452806
226,0,1997.0,764.0,1997.0,764.0,0.0,0.0,0.0,0.0
226,1,2018.0,728.0,2018.1764,728.05896,0.1763916,0.05895996,0.18598460714676168,0.32258078
227,0,1997.0,764.0,1982.6094,780.274,-14.390625,16.273987,21.72401286114491,2.2948534
227,1,2047.0,783.0,2040.401,792.7425,-6.598999,9.742493,11.767028157057345,2.1661532
227,2,2019.0,727.0,1998.0226,760.5044,-20.977417,33.504395,39.52969107607308,2.130193
228,0,1966.0,777.0,1966.0,777.0,0.0,0.0,0.0,0.0
228,1,2035.0,795.0,2034.8677,795.1247,-0.13232422,0.124694824,0.18181996055093294,2.38587
228,2,2005.0,752.0,2005.0,752.0,0.0,0.0,0.0,0.0
229,0,1966.0,777.0,1965.5797,782.59546,-0.4202881,5.595459,5.61122119694135,1.6457679
229,1,2034.0,798.0,2042.6007,804.27545,8.600708,6.2754517,10.64675874501756,0.6303452
229,2,2005.0,752.0,1982.477,785.13885,-22.52295,33.138855,40.068278611975956,2.1677363
229,3,1984.0,814.0,1963.4438,840.91034,-20.556152,26.91034,33.863280458425,2.2231188
230,0,2017.0,836.0,2016.9822,836.02826,-0.017822266,0.028259277,0.033409877401736135,2.1334622
230,1,1973.0,788.0,1973.0,788.0,0.0,0.0,0.0,0.0
230,2,1961.0,831.0,1961.0,831.0,0.0,0.0,0.0,0.0
230,3,2013.0,795.0,2012.9464,795.2219,-0.053588867,0.22192383,0.22830232626080282,1.8077347
231,0,1968.0,850.0,1951.1841,849.9633,-16.815918,-0.03668213,16.81595797777546,-3.1394112
231,1,2017.0,836.0,2115.729,721.86035,98.729004,-114.13965,150.91479568868132,-0.85766715
231,2,1973.0,788.0,1972.2836,821.14734,-0.71643066,33.14734,33.15508025736882,1.5924065
231,3,2013.0,795.0,1993.7059,828.0584,-19.294067,33.05841,38.276880104247866,2.0990963
232,0,1980.0,877.0,1980.1404,877.19293,0.14038086,0.19293213,0.23859922892407132,0.94177437
232,1,2001.0,840.0,2001.0,840.0,0.0,0.0,0.0,0.0
232,2,1950.0,840.0,1950.0,840.0,0.0,0.0,0.0,0.0
232,3,1977.0,802.0,1977.0,802.0,0.0,0.0,0.0,0.0
233,0,1980.0,877.0,2015.2795,829.03784,35.27954,-47.96216,59.540025476772826,-0.93659437
233,1,2001.0,840.0,2009.9248,851.7733,8.924805,11.773315,14.773729891836378,0.9221608
233,2,1950.0,840.0,1967.031,849.9299,17.031006,9.929871,19.71439805886596,0.5278605
234,0,1934.0,897.0,1934.0,897.0,0.0,0.0,0.0,0.0
234,1,1988.0,888.0,1988.0,888.0,0.0,0.0,0.0,0.0
234,2,1953.0,846.0,1952.937,846.0799,-0.06298828,0.07989502,0.10173857538184777,2.2384167
235,0,1955.0,915.0,1944.028,937.9107,-10.972046,22.910706,25.40248453887882,2.0174258
235,1,2002.0,904.0,1994.903,920.82794,-7.097046,16.827942,18.263288008741704,1.969904
235,2,2000.0,858.0,2018.0125,851.168,18.012451,-6.83197,19.264584455307965,-0.3625278
235,3,1945.0,859.0,1940.7463,881.79486,-4.253662,22.79486,23.188344530142178,1.7552807
236,0,1978.0,893.0,1978.0249,892.9747,0.024902344,-0.02532959,0.03552062564054534,-0.7939034
236,1,1947.0,939.0,1946.9988,938.9947,-0.0012207031,-0.0053100586,0.005448562965447219,-1.7967556
236,2,1923.0,907.0,1923.014,906.97205,0.014038086,-0.027954102,0.03128097906004862,-1.1054035
236,3,1941.0,871.0,1941.0,871.0,0.0,0.0,0.0,0.0
236,4,1988.0,932.0,1988.0,932.0,0.0,0.0,0.0,0.0
237,0,1946.0,939.0,1936.0033,955.3202,-9.996704,16.32019,19.13851374990911,2.1203825
237,1,1978.0,893.0,1970.5133,903.4677,-7.4866943,10.467712,12.869483090549512,2.1916628
237,2,1933.0,888.0,1931.0526,905.8856,-1.9473877,17.88562,17.99132362590915,1.6792492
237,3,1988.0,932.0,1987.0625,942.8316,-0.9375,10.831604,10.872099684395739,1.6571335
238,0,1928.0,964.0,1928.0,964.0,0.0,0.0,0.0,0.0
238,1,1969.0,905.0,1969.0,905.0,0.0,0.0,0.0,0.0
238,2,1969.0,949.0,1969.0,949.0,0.0,0.0,0.0,0.0
238,3,1927.0,915.0,1927.0,915.0,0.0,0.0,0.0,0.0
239,0,1928.0,966.0,1919.016,976.6618,-8.984009,10.661804,13.942255294766008,2.270999
239,1,1963.0,909.0,1956.1454,913.98346,-6.8546143,4.9834595,8.474703826035086,2.51296
239,2,1969.0,949.0,1964.0853,950.47473,-4.914673,1.4747314,5.131163812789353,2.8500743
239,3,1923.0,926.0,1919.2255,938.55194,-3.7745361,12.551941,13.10718672431599,1.8629074
240,0,1955.0,923.0,1955.0,923.0,0.0,0.0,0.0,0.0
240,1,1920.0,991.0,1920.0,991.0,0.0,0.0,0.0,0.0
240,2,1954.0,969.0,1954.0,969.0,0.0,0.0,0.0,0.0
240,3,1915.0,950.0,1915.0,950.0,0.0,0.0,0.0,0.0
241,0,1900.0,1002.0,1893.5828,1008.0018,-6.4172363,6.00177,8.786476282239164,2.389636
241,1,1928.0,965.0,1917.3281,971.613,-10.671875,6.612976,12.554695080877696,2.5868397
241,2,1962.0,936.0,1957.7295,934.145,-4.270508,-1.8549805,4.655984269310572,-2.7318125
241,3,1960.0,1005.0,1953.7593,1001.83673,-6.2407227,-3.163269,6.99663421299388,-2.6724598
241,4,1890.0,938.0,1885.588,954.8067,-4.4119873,16.806702,17.37615759223605,1.8275174
242,0,1914.0,986.0,1914.0,986.0,0.0,0.0,0.0,0.0
242,1,1957.0,1005.0,1956.9813,1005.00616,-0.018676758,0.006164551,0.019667815555403954,2.822786
242,2,1954.0,944.0,1953.905,944.0327,-0.0949707,0.032714844,0.10044747609394573,2.8098502
242,3,1884.0,1020.0,1884.0,1020.0,0.0,0.0,0.0,0.0
242,4,1884.0,957.0,1884.0,957.0,0.0,0.0,0.0,0.0
243,0,1914.0,986.0,1907.485,984.0854,-6.5150146,-1.9146118,6.790519440873257,-2.855763
243,1,1888.0,1017.0,1881.2839,1019.20746,-6.7160645,2.2074585,7.069539924953086,2.824033
243,2,1959.0,1004.0,1952.2131,998.9275,-6.786865,-5.07251,8.47300979770052,-2.499757
243,3,1954.0,942.0,1955.309,942.39087,1.30896,0.39086914,1.366072788847808,0.29018152
243,4,1885.0,955.0,1880.9387,973.8443,-4.0612793,18.8443,19.27697087857775,1.7830672
244,0,1908.0,984.0,1908.0,984.0,0.0,0.0,0.0,0.0
244,1,1888.0,1019.0,1887.9968,1019.035,-0.0031738281,0.034973145,0.03511686237935763,1.6612989
244,2,1929.0,949.0,1929.0,949.0,0.0,0.0,0.0,0.0
244,3,1951.0,996.0,1950.9283,995.979,-0.07165527,-0.020996094,0.07466802638453544,-2.8565562
245,0,1908.0,984.0,1902.5759,983.8901,-5.4240723,-0.10992432,5.425186015065262,-3.1213293
245,1,1951.0,996.0,1944.7167,992.4513,-6.283325,-3.548706,7.216196378468687,-2.6274717
245,2,1906.0,1026.0,1900.0227,1023.5009,-5.977295,-2.4990845,6.478694141919669,-2.745584
245,3,1947.0,954.0,1952.0051,953.32996,5.005127,-0.67004395,5.049777688725345,-0.13308027
246,0,1902.0,985.0,1902.0,985.0,0.0,0.0,0.0,0.0
246,1,1922.0,950.0,1922.0,950.0,0.0,0.0,0.0,0.0
246,2,1946.0,989.0,1946.0,989.0,0.0,0.0,0.0,0.0
247,0,1902.0,985.0,1895.8744,989.0372,-6.1256104,4.0371704,7.336337444516224,2.5588717
247,1,1946.0,989.0,1941.0172,989.9444,-4.982788,0.944397,5.071495119915131,2.9542825
247,2,1902.0,1025.0,1897.3209,1026.6343,-4.679077,1.6342773,4.956271319986887,2.8055654
248,0,1897.0,990.0,1897.0144,990.0298,0.014404297,0.029785156,0.03308533362836241,1.1203493
248,1,1954.0,986.0,1954.0,986.0,0.0,0.0,0.0,0.0
248,2,1954.0,1027.0,1954.1367,1027.0183,0.13671875,0.018310547,0.137939453125,0.13313633
248,3,1894.0,1030.0,1893.7445,1030.2773,-0.25549316,0.27734375,0.377089263367084,2.3152094
248,4,1925.0,956.0,1925.0,956.0,0.0,0.0,0.0,0.0
249,0,1897.0,990.0,1884.9554,999.1902,-12.044556,9.190186,15.15027496551433,2.4898133
249,1,1954.0,986.0,1948.1772,991.5853,-5.822754,5.585327,8.068478320465552,2.3770037
249,2,1954.0,1027.0,1951.168,1030.5415,-2.8320312,3.541504,4.534605927636995,2.2453356
249,3,1925.0,956.0,1919.1902,961.22363,-5.8098145,5.223633,7.812828152440498,2.4092722
249,4,1881.0,1030.0,1876.0903,1037.8457,-4.909668,7.845703,9.255263210141813,2.1299548
250,0,1876.0,1016.0,1876.0,1016.0,0.0,0.0,0.0,0.0
250,1,1949.0,988.0,1949.0,988.0,0.0,0.0,0.0,0.0
250,2,1910.0,958.0,1910.0,958.0,0.0,0.0,0.0,0.0
250,3,1916.0,1014.0,1916.0123,1013.8893,0.012329102,-0.11071777,0.11140211892193083,-1.459897
251,0,1948.0,989.0,1942.4058,996.62274,-5.5942383,7.6227417,9.455246848200808,2.2039058
251,1,1876.0,1016.0,1866.5942,1015.34766,-9.405762,-0.65234375,9.428356478096648,-3.0723479
251,2,1910.0,958.0,1904.288,964.6985,-5.712036,6.6984863,8.803242349875024,2.2768762
251,3,1916.0,1014.0,1909.846,1023.89484,-6.1540527,9.894836,11.652474112841267,2.1271963
252,0,1943.0,998.0,1943.0,998.0,0.0,0.0,0.0,0.0
252,1,1871.0,1025.0,1871.0,1025.0,0.0,0.0,0.0,0.0
252,2,1922.0,959.0,1922.0,959.0,0.0,0.0,0.0,0.0
252,3,1911.0,1025.0,1911.0,1025.0,0.0,0.0,0.0,0.0
252,4,1872.0,979.0,1872.087,979.1036,0.08703613,0.10357666,0.1352901066008836,0.8719569
253,0,1934.0,1007.0,1928.997,1014.0449,-5.0030518,7.044922,8.640685801266255,2.1883113
253,1,1872.0,1024.0,1864.3744,1023.4004,-7.6256104,-0.5996094,7.649147968005655,-3.0631232
253,2,1922.0,959.0,1915.883,965.6805,-6.1169434,6.680481,9.057914874796467,2.3121877
253,3,1872.0,979.0,1868.8027,982.6391,-3.1972656,3.6390991,4.844125296681739,2.2916543
254,0,1932.0,1012.0,1932.0,1012.0,0.0,0.0,0.0,0.0
254,1,1883.0,993.0,1883.0,993.0,0.0,0.0,0.0,0.0
254,2,1916.0,964.0,1916.0,964.0,0.0,0.0,0.0,0.0
255,0,1931.0,1012.0,1932.8083,1013.2464,1.8083496,1.2463989,2.196278350281532,0.6034724
255,1,1883.0,993.0,1879.0167,997.5614,-3.9832764,4.5614014,6.055813161745864,2.2886384
255,2,1907.0,951.0,1901.018,953.9524,-5.9820557,2.9523926,6.67095284823014,2.6831253
256,0,1895.0,1027.0,1894.976,1026.988,-0.024047852,-0.011962891,0.026859075130721582,-2.6799777
256,1,1910.0,981.0,1910.0,981.0,0.0,0.0,0.0,0.0
256,2,1858.0,1002.0,1858.0,1002.0,0.0,0.0,0.0,0.0
257,0,1928.0,1016.0,1929.589,1013.10547,1.5889893,-2.8945312,3.301999094286684,-1.06875
257,1,1909.0,963.0,1904.3439,962.9405,-4.656128,-0.059509277,4.656508203762341,-3.1288126
257,2,1879.0,997.0,1874.9589,1000.9884,-4.0411377,3.9884033,5.677865348698875,2.362762
258,0,1879.0,995.0,1879.0,995.0,0.0,0.0,0.0,0.0
258,1,1916.0,1019.0,1916.0,1019.0,0.0,0.0,0.0,0.0
